time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60
PF3D7_1106900	6.64789	6.52266	9.1136	9.0026	7.64001	17.3989	16.9026	10.5475	10.7363	9.08394	8.81122	6.75331	2.82826	6.84594	5.75278	7.45273	9.05779	12.4083	16.349	14.5945	15.1342
PF3D7_1107000	56.0187	65.0319	72.9438	55.0072	52.5555	56.6506	54.6313	57.2042	75.4777	48.49	27.6164	20.6638	19.2156	14.9778	46.0602	50.5284	61.1316	54.2554	51.8857	52.3912	46.8691
PF3D7_1107100	2.00432	0.74837	0.704128	0.575821	0.46432	2.40867	6.87389	17.1901	44.4294	88.1606	77.6989	57.726	28.891	16.0403	1.56049	1.82966	1.33702	2.28423	6.29235	13.9851	27.067
PF3D7_1107200	30.6418	28.3422	27.4775	29.2407	31.5307	33.3888	31.1724	32.3112	27.7627	20.0786	12.5118	8.31077	9.40207	8.43337	21.055	23.9177	28.2098	30.4632	30.6497	30.7364	27.5447
PF3D7_1107300	295.542	220.851	195.688	181.131	174.374	120.195	113.824	101.681	96.6948	105.888	94.924	99.186	369.626	367.112	175.57	183.691	168.269	130.182	101.259	97.0431	94.1292
PF3D7_1107400	2.78782	1.99619	0.843652	2.17371	7.63269	25.3755	54.3566	85.6187	83.8211	61.4718	31.4171	28.3663	17.5259	14.768	3.64465	2.2455	7.6938	22.3361	47.5926	69.0558	74.8948
PF3D7_1107500	40.44	40.8405	37.4004	54.9661	52.4471	36.7236	30.3593	31.2727	30.6775	15.6084	9.89196	6.46929	8.11537	8.10204	27.1889	36.165	40.933	43.9564	34.1182	31.8881	25.529
PF3D7_1107600	1.31316	0.578976	0.629081	0.315767	0.312005	0.295762	0.290476	0.214094	0.116531	0.0948763	0.444841	1.12686	1.04717	1.56312	0.834675	0.607958	0.295269	0.331153	0.406142	0.346	0.211854
PF3D7_1107700	136.132	101.545	81.7973	85.4409	91.7609	61.0908	40.5246	31.0959	18.8652	11.688	14.5793	29.5484	50.164	63.1634	76.845	79.9209	82.4602	61.3608	42.8156	33.4945	22.6806
PF3D7_1107800	49.9579	158.675	400.51	442.153	294.267	130.415	63.8419	33.6758	30.4038	279.676	1090.19	1302.09	706.842	318.74	138.917	345.889	323.151	152.004	69.1732	44.2438	46.7048
PF3D7_1107900	2.12782	1.88927	1.66957	1.19318	0.794411	0.554003	0.732209	1.04415	1.83203	4.42541	6.04394	6.43809	4.40451	3.90207	2.07056	1.3316	1.11218	0.791025	0.902691	1.03601	1.77106
PF3D7_1108000	138.075	113.62	103.471	94.4867	71.9932	51.0004	40.9644	37.9647	39.0715	37.59	50.3701	66.7385	152.639	77.598	82.5907	89.308	72.8392	47.7654	38.1502	37.818	32.6935
PF3D7_1108100	5.36903	3.32842	2.18335	1.26604	0.64125	0.95653	0.471766	0.185738	1.28011	30.3851	241.721	227.183	126.92	62.2211	6.17945	3.25149	2.43529	1.26855	0.656048	0.65204	2.75928
PF3D7_1108200	71.5738	53.6961	47.2452	44.4618	46.3211	48.1851	46.8565	41.6361	30.8742	28.1869	100.518	143.172	76.5744	39.6603	38.9195	49.5981	49.4324	42.2605	46.6148	40.0395	32.2542
PF3D7_1108300	18.1727	20.561	18.8644	17.6685	13.1557	27.1974	22.3021	34.3067	29.717	21.4369	23.9014	26.6047	24.0673	14.2077	14.8435	14.5834	18.6524	23.1494	25.2541	24.7686	25.2928
PF3D7_1108400	332.394	262.374	237.968	257.262	261.917	248.962	229.677	233.978	220.644	163.642	83.953	76.7275	64.2658	99.9459	198.572	201.92	218.191	223.786	222.148	211.882	204.875
PF3D7_1108500	4.10538	4.26999	1.97832	2.26193	2.42448	12.4257	34.5141	91.8464	133.695	154.323	89.8869	75.9736	34.6275	27.6207	4.63811	4.65911	3.83716	12.5184	39.476	62.2999	94.3328
PF3D7_1108600	334.952	442.376	574.965	510.821	353.267	424.363	559.924	943.932	1745.67	1506.42	778.35	637.001	383.852	243.958	385.617	505.603	424.707	372.697	537.676	769.771	1071.65
PF3D7_1108700	151.89	154.668	157.39	132.772	100.221	62.6105	64.9099	94.8561	148.168	115.047	69.1653	73.0415	52.6067	53.6889	101.573	148.546	124.58	77.8424	65.7613	81.632	104.783
PF3D7_1108800	6.82753	5.48931	5.22352	3.44517	2.71278	2.56482	3.81256	5.16904	1.8315	4.23933	5.26168	2.23937	2.43461	3.65898	3.46041	4.04329	3.56677	4.44958	4.15462	5.04626	4.71863
PF3D7_1108900	27.8345	32.6792	37.3049	38.0521	33.4414	31.2767	22.0681	16.3016	7.07094	3.87308	3.59114	4.01849	2.85809	6.41317	29.8499	36.8097	34.6644	30.5174	22.3395	17.2153	11.036
PF3D7_1109000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1109100	1.55814	1.54657	1.2435	0.690294	0.394089	0.786038	0.715774	0.698124	0.351706	0.231348	0.263435	0.401904	2.21662	4.97915	1.87611	0.950447	0.801323	0.70392	1.03163	0.818927	0.598361
PF3D7_1109200	4.15935	5.51424	4.27247	3.56589	1.94155	3.49398	4.17264	6.79354	2.84159	1.7147	1.3946	1.12609	6.01213	13.4324	4.75033	3.74695	4.70901	4.64928	5.14822	5.62307	4.36021
PF3D7_1109300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1109400	329.022	254.132	231.686	247.678	250.514	167.83	117.119	101.05	69.688	43.6879	30.4356	33.9999	267.696	359.084	227.639	234.972	227.391	167.663	118.48	95.6252	74.4751
PF3D7_1109500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1109600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1109700	46.226	77.071	55.9283	49.9123	54.813	52.2691	55.1138	56.0215	25.4355	50.2092	23.2115	63.5561	128.784	52.6988	58.7159	60.5314	55.586	39.0839	58.7199	39.3456	25.6341
PF3D7_1109800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1109900	1921.24	1656.87	1532.69	1661.07	1632.32	1288.18	894.397	706.44	792.355	339.859	204.135	293.531	1460.38	2081.42	1401.45	1469.86	1588.94	1287.98	947.805	774.485	655.067
PF3D7_1110000	20.4059	19.5472	22.5385	16.716	16.535	30.8865	73.2762	108.595	79.7827	62.6053	37.2486	12.4082	60.3701	92.9624	19.7992	16.4679	13.5538	20.9814	51.0312	66.778	61.9315
PF3D7_1110100	28.3629	33.2737	36.2218	35.702	29.113	19.7957	16.4749	20.687	34.384	95.6747	159.21	119.88	78.4374	41.8633	27.991	34.241	28.2919	18.388	15.9596	18.0653	29.4821
PF3D7_1110200	169.653	123.2	96.3808	95.8307	93.5173	60.0294	47.6813	45.9935	48.6409	47.0467	32.9816	31.632	54.9994	87.2813	76.2732	80.5575	75.8794	62.8357	46.512	42.8595	39.9857
PF3D7_1110300	87.83	78.9381	73.2646	89.3418	102.993	62.0158	37.9211	26.506	24.5957	14.707	11.1897	12.2582	32.8218	53.2401	61.0009	62.1421	72.4492	54.3746	40.9701	29.9038	20.2772
PF3D7_1110400	339.164	260.869	220.084	219.683	238.573	155.584	130.338	107.34	103.857	67.585	47.7287	50.2435	181.201	307.305	195.975	201.813	194.621	153.961	114.011	100.332	93.6355
PF3D7_1110500	3.91885	4.9205	10.5726	18.3832	27.329	28.7206	32.4657	41.4026	47.6091	51.0162	33.6441	24.0925	16.1514	15.0051	5.86133	10.4654	20.1359	24.1865	30.4585	34.9234	39.8987
PF3D7_1110600	3.54894	1.04876	0.995438	2.23284	5.88253	26.9596	45.5257	55.6098	85.4817	86.252	71.0032	107.727	59.164	27.6412	2.22614	2.14347	8.39133	23.6286	43.2175	58.1162	70.7386
PF3D7_1110700	2.53685	2.19262	0.885583	0.483277	0.819932	1.78633	7.16446	20.6665	72.2867	143.549	145.4	181.179	87.6682	45.0652	4.06339	1.85179	1.70216	2.63172	7.56144	18.7865	43.951
PF3D7_1110800	0.692352	0.290085	0.412247	0.102599	0.398718	0.383964	0.839376	1.1755	1.06871	2.03257	2.76703	1.81875	1.59585	2.06781	0.325582	0.592473	0.224767	0.449367	0.743105	0.492643	1.52393
PF3D7_1110900	118.883	85.8605	64.8813	56.9726	45.1204	33.3299	27.783	28.6546	32.5134	27.9282	24.8053	24.2396	21.3947	32.6898	64.7654	57.7941	48.4448	32.6814	28.483	29.011	27.8804
PF3D7_1111000	58.8751	39.5225	35.9337	35.6112	33.5975	22.9432	16.8752	12.6253	5.17444	3.4619	4.36256	4.60246	5.52122	10.5058	32.2409	32.0001	28.7474	21.6359	16.4688	12.9911	8.45953
PF3D7_1111100	2.96228	2.14141	1.62818	6.30199	34.4447	69.6837	92.4984	119.604	110.338	67.0671	36.1828	29.4176	17.8396	15.9668	4.27577	3.30977	16.6752	48.5501	78.0184	96.2125	98.6505
PF3D7_1111200	36.9881	28.8174	24.6767	27.1945	29.0983	24.7298	22.8819	18.3533	11.6796	5.33615	4.44835	3.83317	5.36358	7.14032	22.8377	24.8715	24.4824	20.861	20.8667	19.4264	13.4933
PF3D7_1111300	17.7688	19.2079	21.9396	17.5141	14.912	12.2364	12.2316	16.0486	15.4122	13.3525	11.4998	8.6432	7.03281	6.76153	16.0384	17.9797	16.8081	12.2732	13.097	13.9929	15.5767
PF3D7_1111400	16.0951	17.494	21.3084	30.3636	28.9989	33.1584	42.5222	64.5112	57.4838	43.592	22.0685	10.9629	8.84392	10.4916	18.3857	20.1667	20.636	26.5981	43.6517	49.9261	49.0383
PF3D7_1111500	24.6966	29.5024	40.5211	53.538	60.0792	57.4828	80.0095	117.891	98.9823	82.2432	39.0713	21.8184	10.3054	14.2932	23.3623	28.6763	46.9815	58.9636	82.1166	85.2301	93.7325
PF3D7_1111600	0.13711	0.37443	0.189592	0.161031	0.158887	0	0.388469	1.52899	2.57727	3.52472	3.5978	2.09073	1.87755	1.90949	0.814764	0.234679	0.313281	0.308538	0.809151	1.51659	2.31092
PF3D7_1111700	29.2212	23.3843	16.6837	14.796	10.6772	12.3061	12.2847	12.0587	5.661	4.69722	3.5995	2.57534	3.17861	3.84209	17.5646	16.1208	13.4974	10.7993	12.1194	11.5727	9.99204
PF3D7_1111800	4.75372	4.53195	4.14483	3.93931	3.26116	4.82263	7.9534	12.0162	23.0545	21.6536	14.7612	10.8715	5.41196	4.48976	3.68217	2.6892	3.09777	4.78894	6.2603	10.2457	16.4271
PF3D7_1111900	0.961046	0.690793	0.217743	0.730649	4.03848	10.474	18.1332	21.7201	15.3374	14.0083	13.9185	13.9489	13.8893	7.37992	0.774328	1.64493	4.19568	8.02339	15.678	17.0358	17.8592
PF3D7_1112000	233.228	239.601	195.014	208.275	159.929	105.918	79.5332	117.541	179.02	111.529	170.458	457.369	578.312	429.854	165.835	179.84	177.278	100.491	100.72	81.2685	103.249
PF3D7_1112100	3.70452	2.60881	1.66138	2.16047	5.05699	11.0965	14.8304	19.6342	29.6786	60.6175	108.758	106.201	81.041	46.2879	4.08066	2.66408	4.77173	7.94061	12.7914	17.0362	24.2673
PF3D7_1112200	0.805715	0.744051	1.27533	2.84769	7.64043	9.46665	8.86609	15.2899	14.265	17.1572	12.7716	8.61958	8.11794	4.48976	1.10969	1.93071	5.7755	7.50125	10.5356	10.8312	12.2546
PF3D7_1112300	0.357933	0.350916	0.424168	2.2939	5.5661	9.2013	10.1256	11.1882	4.08528	4.05314	3.81793	2.48461	2.54068	1.48353	0.95147	0.944489	3.33035	6.85865	9.96686	9.42663	6.28625
PF3D7_1112400	2.24393	0.156647	0.594071	6.21306	18.5118	38.4986	47.6465	45.8196	40.7432	25.9374	21.8328	13.9146	13.2301	7.6327	0.820871	3.20022	14.4398	28.1054	44.195	50.5349	45.5349
PF3D7_1112500	38.2697	30.6334	27.0081	25.6385	25.6556	18.9706	18.9765	15.4738	8.02775	5.1671	3.42006	3.27624	2.35528	6.12919	24.6597	23.4344	23.1922	18.8936	17.8061	15.6631	11.109
PF3D7_1112600	0.543887	0.700722	0.687654	0.596272	1.15539	7.32859	13.2863	18.8638	15.8141	13.2626	15.8586	15.8292	9.93186	5.9515	1.74647	0.837829	2.6036	6.12259	12.9436	15.4033	16.9393
PF3D7_1112700	1.04131	1.33959	1.20845	1.29673	1.10883	1.51636	2.16785	3.55253	1.65853	2.20101	5.57361	4.20258	3.03658	1.5008	1.52833	0.982087	1.04102	1.43169	2.43563	2.98008	2.35036
PF3D7_1112800	3.06946	5.3103	5.29225	4.04493	2.91319	3.94614	3.41142	3.18887	2.20208	1.48773	4.25117	3.31953	2.80761	1.52697	3.38084	4.93851	4.08349	3.4969	3.9788	4.13239	3.72873
PF3D7_1112900	0.470364	0.131632	0.248154	0.0923444	0.0453334	0.0695146	0.0422876	0	0.701213	7.59854	18.7943	16.7013	4.30763	2.26219	0.44168	0.201271	0.35763	0.0824949	0.148539	0.0949249	0.804777
PF3D7_1113000	0.646063	0.369898	0.244026	0.148661	0.140279	0.800931	1.72245	1.86634	5.56475	38.304	47.835	36.6524	22.879	9.859	1.20675	0.722503	0.595833	0.931646	1.94355	2.63695	6.72733
PF3D7_1113100	549.112	448.607	410.807	431.107	378.296	192.946	138.209	139.459	168.239	278.883	680.603	1174.36	1452.37	793.042	357.875	373.937	322.067	209.085	139.136	125.696	141.588
PF3D7_1113200	42.7582	34.4194	36.1166	38.273	34.3611	46.3465	45.0424	47.4146	27.4863	32.1939	71.9266	108.746	123.665	111.413	47.6498	30.8822	32.2701	38.5603	42.0338	37.695	30.9064
PF3D7_1113300	3.69926	5.99903	7.91908	9.31288	13.9985	25.423	53.7839	112.789	162.56	201.745	110.179	87.8063	49.8109	34.8033	7.26388	7.77076	11.7229	24.0008	54.1461	87.0804	126.192
PF3D7_1113400	459.036	351.196	279.685	287.87	292.366	265.496	219.319	210.749	308.133	224.651	193.817	414.184	917.832	539.035	241.041	254.515	330.847	280.678	217.342	223.655	246.661
PF3D7_1113500	14.6737	16.5317	21.9123	19.8503	18.8986	19.6913	17.584	12.6574	15.0288	9.91321	13.1606	32.215	38.8404	22.7554	13.458	18.0657	21.2694	18.3558	18.9463	16.5705	14.2882
PF3D7_1113600	121.205	101.828	73.8615	58.9453	44.6922	26.6688	22.4831	24.2091	32.8968	21.1202	15.669	30.1973	33.9203	38.1089	59.6536	64.5893	48.3597	27.6716	21.4805	23.3936	23.3788
PF3D7_1113700	88.8037	71.1147	52.6791	44.6952	44.2453	52.2245	55.4813	57.99	51.6594	27.1797	14.5181	14.1619	12.9925	16.3788	48.5568	45.0772	47.1435	52.7938	55.0054	57.079	50.8351
PF3D7_1113800	0.621258	0.614118	0.808588	1.1161	1.67261	4.38967	9.36772	14.9712	16.8261	26.8145	21.5344	17.2975	7.56331	5.41671	1.46305	1.5012	2.7672	3.82999	8.0932	11.2174	16.063
PF3D7_1113900	2.15742	1.45857	1.28974	0.680641	0.335101	0.979683	2.66884	3.05512	1.15764	0.772893	1.2561	2.13583	9.9408	10.7843	2.69988	1.26091	0.892505	1.55614	3.85597	3.68801	2.16493
PF3D7_1114000	0	0.718346	0.341009	0.255031	0.123333	0.571214	2.30985	1.46654	1.03481	0.314842	0.515105	1.02064	1.3221	1.49487	0.403697	0.917703	0.6952	0.775503	2.05189	2.53654	1.78431
PF3D7_1114100	73.4273	67.7261	60.419	60.0197	61.0222	49.6093	43.999	65.8173	87.3922	58.2919	76.539	157.632	1010.54	367.968	76.3679	58.0217	61.1473	49.3593	43.1376	50.4894	62.6723
PF3D7_1114200	304.164	231.243	166.457	110.836	77.5392	55.0375	43.6477	28.5785	22.2568	17.9304	87.2682	182.728	1888.87	1322.14	246.368	160.558	109.131	64.4215	43.4924	35.9567	27.0043
PF3D7_1114300	0.935817	0.778108	0	0.846765	0	0.208049	0.249966	0	0	0	0	0.436743	2.91661	5.11191	1.76094	0.399828	0	0.235589	0	0	0
PF3D7_1114400	0.284982	0.171022	0.418285	1.50681	3.98538	9.79876	11.1605	11.0424	7.6177	4.4254	4.0799	2.95431	2.35496	2.06552	0.585783	0.731668	3.79966	6.95621	9.7881	10.1086	8.64924
PF3D7_1114500	0.707079	0.809714	0.25422	2.2694	4.57497	9.09048	10.3344	13.7606	9.85287	8.87447	6.2428	5.21228	6.27289	11.0644	2.69539	1.59532	4.73635	7.45565	10.0983	11.1957	11.6503
PF3D7_1114600	1.039	1.30824	0.685392	0.255119	0.300306	0.99815	0.747222	1.28423	1.70172	3.87808	5.4497	3.08578	5.55384	11.9763	2.87315	0.963288	0.78973	0.682551	1.39535	1.39879	2.01887
PF3D7_1114700	195.634	160.459	139.593	129.458	128.231	91.2048	86.3542	92.9925	114.951	136.812	116.009	106.942	64.8176	62.6793	105.266	113.376	90.8875	87.2231	80.2249	83.0461	87.6562
PF3D7_1114800	0.49674	0.417098	0.16843	0.125324	0.123149	0.0314609	0.19141	0.745121	2.70068	20.5835	30.5126	17.8674	8.01095	6.21355	0.7551	0.728767	0.786426	0.112131	0.436745	0.944639	2.94872
PF3D7_1114900	1.02905	0.679137	0.478336	0.332659	0.390497	0.132122	0.290723	1.15018	9.0272	49.9063	63.8873	40.5923	23.2255	11.9376	2.23087	0.987662	0.57817	0.357717	0.426014	1.66786	6.78007
PF3D7_1115000	2.06844	1.23429	1.41141	2.64877	22.0213	52.618	64.6071	93.8483	81.4836	63.7508	66.1241	46.0695	21.0407	11.7606	2.7816	1.76904	15.0762	33.7107	69.5102	74.0572	80.8564
PF3D7_1115100	1.35357	1.29828	0.53593	0.513131	1.06142	0.0857434	0.312863	1.71433	1.72486	2.98146	2.54298	1.95377	1.7732	1.82813	0.24218	0.413715	0.629649	0.35517	1.05483	1.48505	2.11751
PF3D7_1115200	92.9197	101.341	89.8809	61.9891	25.6164	15.4424	13.4553	24.3511	60.0468	140.843	174.495	131.181	69.4382	41.5577	70.5962	69.1535	42.4055	19.7912	15.3145	23.4077	41.2656
PF3D7_1115300	192.632	207.82	224.351	212.757	164.491	98.8283	63.8388	39.1913	17.7657	8.66467	5.47332	7.0228	43.2867	64.4769	156.966	201.607	162.815	112.246	69.6489	47.7392	28.9589
PF3D7_1115400	498.887	409.953	343.316	293.299	232.886	199.467	182.653	265.256	525.584	457.048	285.289	333.637	1928.35	1775.09	384.266	322.841	274.212	191.982	177.392	233.518	332.065
PF3D7_1115500	48.6674	25.0309	15.8207	9.20482	11.9112	17.759	49.2666	92.3867	67.6928	62.4122	44.1638	36.1914	88.0693	141.395	27.3084	16.4661	11.6807	14.9029	39.1894	60.7158	65.4429
PF3D7_1115600	124.285	203.248	232.351	212.754	149.047	119.854	168.861	367.577	1113.3	1051.63	641.422	670.462	360.445	225.1	152.691	204.024	186.975	137.479	172.25	344.879	661.692
PF3D7_1115700	128.269	140.781	331.829	954.043	1595.07	854.697	354.505	129.246	51.5702	29.5066	43.9304	71.4522	596.991	322.333	146.114	457.143	849.745	835.241	450.274	217.547	83.3146
PF3D7_1115800	660.484	390.87	186.934	95.9076	50.0065	19.7971	14.1512	16.9413	36.8048	41.4058	162.633	430.601	5377.84	5139.27	647.524	254.723	125.35	47.2621	16.9067	20.5413	25.1363
PF3D7_1115900	22.4852	8.44351	3.82207	1.93825	2.31305	0.91058	0.996662	2.51174	4.57513	48.9978	133.418	118.194	96.7041	112.399	15.9469	7.11732	2.54027	0.861368	1.51047	1.66082	7.93852
PF3D7_1116000	8.22656	3.06158	1.32528	0.576293	0.427121	0.698353	1.53531	3.2655	29.1852	292.086	616.672	654.067	374.95	170.474	9.23976	5.14889	3.4085	1.6611	1.66969	4.38241	37.0687
PF3D7_1116100	7.4503	5.9751	2.48398	5.63478	8.64936	14.9745	23.831	50.5341	96.3878	162.726	227.23	470.616	682.202	278.329	22.8893	8.89933	9.71828	12.9189	22.7399	39.5686	66.157
PF3D7_1116200	270.607	231.587	154.072	100.386	74.6734	55.5901	36.7731	21.8445	22.8869	10.6429	9.02126	7.80726	14.9894	22.3113	135.704	126.732	103.759	66.9636	39.8255	26.833	21.3809
PF3D7_1116300	214.142	170.094	129.78	87.3482	77.0162	63.5031	58.8063	52.7118	53.1836	33.2973	24.2867	17.8167	32.137	26.7325	124.184	104.379	67.0241	56.7914	49.4273	46.9626	43.8146
PF3D7_1116400	103.369	97.0801	87.7518	89.2563	79.7608	54.3135	45.8883	47.8152	61.3139	98.4193	177.509	160.64	95.932	59.8716	68.2965	76.3013	72.3148	52.8369	45.1792	47.0372	51.0426
PF3D7_1116500	7.35628	6.73071	21.994	51.118	66.6658	66.4949	67.1811	86.6236	93.8538	180.867	315.267	313.744	185.611	93.5404	11.5277	23.3908	45.6357	59.0641	63.1444	69.3476	87.2495
PF3D7_1116600	7.82358	6.94526	10.3865	23.3437	33.6816	34.0107	42.8267	57.152	40.8689	37.4388	21.0446	16.9795	21.2941	24.1077	7.15606	11.1759	18.2635	28.5498	41.2121	46.9121	43.557
PF3D7_1116700	1151.2	894.822	1000.78	1285.21	1148.67	644.59	374.943	228.623	174.103	76.5241	185.152	717.783	1622.89	1431.03	735.512	922.391	1143.25	743.802	377.414	284.316	207.161
PF3D7_1116800	1374.36	1313.27	1205.81	922.453	525.202	188.579	88.5519	50.0602	32.8841	32.567	253.719	715.293	6206.75	3770.59	1052.78	1020.52	756.912	302.194	102.053	66.9384	42.7806
PF3D7_1116900	0.159987	0	0	0.0947489	0	0.141947	0.172445	0.309786	2.75692	6.81073	14.9548	19.739	7.36868	6.05228	0.90265	0.410736	0.311797	0.166437	0.152497	0.454917	1.85512
PF3D7_1117000	0.381683	0.176445	0.1055	0.223909	0.464734	2.51198	5.14006	6.50487	7.29446	8.31293	8.85708	4.58902	2.90055	2.50566	0.620578	0.293981	0.723027	1.77218	4.12183	6.09517	6.58357
PF3D7_1117100	1.98235	1.12628	0.645514	2.84637	9.88765	26.9323	36.6478	66.7365	100.854	111.113	69.2337	55.4709	26.6594	22.3333	3.24727	2.89405	8.97441	17.9977	40.1239	54.3222	74.5223
PF3D7_1117200	0.251382	0.255801	0.177591	0.193963	0.14579	0.674292	0.757019	1.46431	1.67325	1.52588	2.08139	1.1809	1.20603	1.5923	0.852102	0.237778	0.371707	0.562124	0.972893	1.43978	1.73096
PF3D7_1117300	443.967	258.063	190.555	126.082	58.8624	40.5829	49.5458	102.956	157.395	280.246	276.571	337.152	647.866	550.439	248.294	184.33	111.542	45.9791	60.1678	82.8825	141.118
PF3D7_1117400	8.2975	5.37306	2.83721	1.49015	0.772876	0.592322	0.26554	0.369136	7.84025	87.2145	253.074	204.129	127.433	102.291	8.58261	3.73107	3.11719	0.777854	0.499332	1.21964	7.48572
PF3D7_1117500	4.03983	3.86724	7.76094	20.2648	32.5068	39.2922	42.4571	52.9577	29.9111	23.391	19.2083	12.3096	14.7369	13.9263	4.34974	10.1709	20.9348	30.438	42.422	43.3111	35.7697
PF3D7_1117600	2.14873	0.449097	1.20875	5.2117	15.146	21.4596	30.6935	33.1421	25.5705	15.1957	9.68859	4.5786	6.26536	6.14812	1.10786	1.83798	9.15297	11.9766	25.5905	25.5491	23.3765
PF3D7_1117700	1323.12	1001.14	865.714	950.65	1007.55	786.265	739.12	899.847	1089.11	1098.33	735.637	635.727	473.841	526.464	712.784	794.249	890.881	813.324	738.029	756.707	863.198
PF3D7_1117800	29.2217	31.8132	22.8499	16.8043	12.7148	19.909	21.1696	24.2844	25.5473	32.6186	36.425	29.0533	17.4003	11.9186	22.634	21.8898	19.7387	18.943	20.8345	21.8477	23.0515
PF3D7_1117900	5.12392	5.50177	5.37751	4.954	4.30347	6.7978	7.5299	11.6387	18.386	35.9632	40.8999	26.0495	17.2805	11.6233	4.7751	5.23378	5.60409	6.12424	7.74632	10.4232	14.901
PF3D7_1118000	15.5203	26.3026	28.521	29.2558	29.2226	20.1934	32.3226	60.4969	86.5833	74.8725	37.4972	29.3145	18.2234	18.229	17.7135	23.1303	26.6066	25.892	35.0245	52.4038	65.0448
PF3D7_1118100	116.331	120.984	108.649	93.3327	56.8177	50.3638	53.5171	71.8497	92.605	72.2613	45.4609	42.2992	28.4038	26.397	89.3115	93.6697	74.5625	56.7658	53.3805	61.9509	68.6017
PF3D7_1118200	21.5658	33.5581	69.4394	164.805	277.735	246.07	169.51	81.418	42.6998	21.5093	13.5309	12.9743	13.658	20.2214	26.0173	82.339	188.888	237.709	173.346	115.802	57.4521
PF3D7_1118300	451.455	336.302	205.704	132.875	107.513	86.9522	86.8539	92.1009	96.5394	89.0365	63.0292	54.0584	154.257	535.079	235.214	182.71	123.427	89.3368	83.8963	87.8832	85.298
PF3D7_1118400	21.1653	18.4147	21.2197	19.123	12.0048	11.1503	11.8338	17.9606	42.4334	115.124	178.524	195.533	101.498	39.3245	16.8413	17.7811	17.514	12.4822	13.9548	19.3478	36.7352
PF3D7_1118500	231.396	184.89	161.147	158.018	138.708	101.203	70.214	48.5306	36.9787	51.4535	72.5397	56.7736	85.6832	80.8653	134.96	135.512	137.01	109.38	73.9799	57.3574	42.6222
PF3D7_1118600	86.0024	60.0727	52.6175	42.5181	39.9985	27.2649	25.0676	20.6675	16.1625	12.2549	22.2453	34.398	185.073	106.722	50.0473	45.6291	37.3985	29.103	20.021	19.4572	18.1424
PF3D7_1118700	1.82472	0.899861	0.282147	0.256331	0.137871	0.105497	0.278283	0.489832	6.44208	53.1128	114.648	101.873	64.6056	25.9263	1.58818	1.01844	0.491925	0.356783	0.374711	0.925799	6.34895
PF3D7_1118800	0.716199	0.541227	0.566643	0.590284	0.289999	0.730304	2.35681	6.08516	3.52701	3.10296	3.59285	2.69439	1.52969	2.13788	0.403465	0.551636	0.56025	0.942989	4.50984	4.91163	4.91521
PF3D7_1118900	0.256388	0.215044	0.101625	0.0757568	0.147936	0.397994	0.0691155	0.679161	0.455248	0.470525	0.511482	1.22981	0.392741	1.53123	0.562258	0.21942	0.250151	0.401852	0.365727	0.675301	0.417171
PF3D7_1119000	6.56449	9.29254	19.9326	35.7361	45.6013	58.5471	66.2518	78.5762	75.6052	63.9538	39.2714	28.5559	16.7746	12.912	9.46093	21.8185	39.6505	50.6995	60.9523	70.6952	69.7513
PF3D7_1119100	15.7103	24.7817	37.9568	51.4111	50.3057	43.8377	34.4296	29.2201	18.0178	16.1096	11.4394	7.21579	6.62065	6.37934	23.9139	31.2172	44.8758	39.9799	34.332	28.4885	20.6259
PF3D7_1119200	236.107	167.123	134.128	106.412	77.0482	49.268	33.9308	28.2621	24.6852	9.1833	7.13512	7.63159	21.5044	41.5128	131.936	101.57	72.4382	48.4651	37.4904	35.1623	23.1714
PF3D7_1119300	173.774	124.981	98.1248	98.2315	99.7334	93.7389	81.477	80.3591	84.364	75.4247	60.5468	59.1832	38.7601	44.9651	90.0738	88.6184	89.7841	89.1398	89.8865	85.1111	71.4677
PF3D7_1119400	74.6626	54.8487	47.1086	41.5263	37.2222	26.0865	28.1251	37.9606	43.1904	56.994	52.3854	39.8517	25.4553	21.65	39.3655	42.4512	35.5248	26.4524	27.2692	34.1243	38.0724
PF3D7_1119500	53.139	44.3622	36.5088	31.709	27.3295	23.7248	24.0209	32.9439	35.8871	36.3912	28.0828	18.4571	11.6973	13.8903	29.0059	30.7304	29.5669	23.2792	24.309	26.1879	32.2579
